Description,AvgProfitMargin,TotalSalesDollars,TargetBrand
Truvee Red,14.320982916642688,1563.51,No
Tsilili Tsipouro,23.35390533987159,9227.75,No
Tuaca Italian Liqueur,42.86484762546499,44922.549999999996,No
Tullamore Dew,17.199969075756783,515048.35,No
Tullamore Dew 10 Yr Old,84.61828390844033,4138.9400000000005,No
Tullamore Dew 12 Yr Old,31.168579653648305,46523.23,No
Tullamore Dew Crock,7.755437998852472,9986.67,No
Tullamore Dew Phoenix,1.987943665017697,11097.9,No
Tullia Prosecco,19.783594687493654,491.67,No
Tullibardine 20 YO Highland,95.50356964275794,2879.84,No
Tullibardine Burgundy Finish,84.92304871780601,3054.5299999999997,No
Tullibardine Sauterne Finish,77.9314885653249,2794.5699999999997,No
Tullibardine Sherry Finish,95.66001607084851,3509.4599999999996,No
Tullibardine Single Malt,20.909492390983562,23345.33,No
Turnbull Cab Svgn 11,73.10239429444728,1982.63,No
Turnbull Cab Svgn Napa,9.871081557877599,5526.75,No
Turnbull Cab Svgn Oakvile 12,27.755913182402676,2309.67,No
Turnbull Syrah 11,93.34397288327095,21241.5,No
Turning Leaf Pnt Nr RSV VDP,18.87170154686079,549.5,No
Turning Leaf RSV Cab Svgn,34.2886885260171,94990.67,No
Turning Leaf RSV Chard Cal,43.52764296777988,167468.87,No
Turning Leaf RSV Merlot Cal,31.223523221861814,24469.31,No
Turning Leaf RSV Pnt Grigio,27.143329887527784,17855.8,No
Tussock Jumper Chard,31.931931931931935,9.99,No
Tussock Jumper Malbec,34.669338677354716,59.88,No
Tutunjian Cab Svgn,34.667527437056165,185.88,No
Twenty 2 Coffee Vodka,26.490596238495396,299.88,No
Twenty 2 Vodka,22.201748801235258,31319.739999999998,No
Twenty Grand Cognac,88.52197182928813,1659.1699999999998,No
Twisted Cab Svgn Cal,71.85761957730811,970.92,No
Twisted Chard Cal,8.944578943924618,458.49,No
Twisted Moscato,30.318055843592695,1591.23,No
Twisted Old Vine Znfdl,36.887099827625725,14050.82,No
Twisted Pnt Grigio Cal,38.11187597140101,16992.21,No
Twisted Shotz Multi Pack,22.301136429312184,43256.54,No
Two Hands Angels Share Shira,35.776345549160595,10876.6,No
Two Hands Bella Gardn Shiraz,88.12032671334,5039.28,No
Two Oceans WestrnCape Shiraz,30.626280551978024,6964.77,No
Two Oceans WstrnCape Svgn Bl,36.21366023350966,21002.13,No
Two Vines Vineyard 10 Red,31.00189035916824,978.65,No
Ty Ku Coconut Nigori,39.45745656655558,4404.4400000000005,No
Ty Ku Cucumber Sake,34.195162635529606,359.7,No
Ty Ku Sake Junmai Ginjo,39.17584745255629,16712.44,No
Tyrconnell Irish Whiskey,21.457383903750635,35108.8,No
U V Vodka,30.963885513098298,230982.93,No
UV Blue Raspberry Vodka,39.90725868184849,96343.25,No
UV Ruby Red Grapefruit Vodka,58.28815494532386,11965.31,No
UV Sangria Vodka,60.326971355133736,10369.56,No
Uisce Beatha Irish Whisky,11.566585047644603,26190.789999999997,No
Ultimat Vodka,69.88283107934176,17597.670000000002,No
Uncle Val's Botanical Gin,21.971487144176148,93934.47,No
Uncle Val's Peppered Gin,70.48953115684665,9812.449999999999,No
Underwood Pnt Nr,4.947552577334895,8082.38,No
Undone Pnt Nr,31.42513942513942,3496.5,No
Ungava Gin,23.212510981374443,20807.96,No
Urban Rsl Mosel,33.30950679056468,2014.56,No
Usquaebach 15 Yr Whisky,87.17017100237715,10428.509999999998,No
Usquaebach Old Rare Whisky,14.320623057151497,55884.439999999995,No
Uvaggio Primitivo Lodi,84.1506219722109,2817.65,No
Valandraud 09 St Emilion Cru,79.81614821982525,2459.59,No
Valckenberg Dornfelder,29.846727618927726,6354.7,No
Valckenberg Gewurz Pfalz,32.323796051663955,51944.92,No
Valckenberg Madonna Spatlese,32.409545804464976,155.88,No
Valckenberg Rsl,47.03618167821401,194.85,No
Valdivieso Brut,78.60345061812254,220.83,Yes
Valdivieso Cab Franc Rsva,21.02358260888975,7167.57,No
Valentin Bianchi Elsa Malbec,24.370710531868927,995.17,No
Valle de la Puerta Torrontes,42.532501390433815,3452.16,No
Valley of the Moon Blend 41,6.134885624630485,659.67,No
Valley of the Moon Pnt Bl,32.313875576479084,5314.59,No
Valley of the Moon Znfdl,30.455227613806912,1599.2,No
Valmaggiore Nebbiolo d'Alba,61.90070835740127,986.79,No
Vampire Transylvania Merlot,96.24036979969183,227.15,Yes
Van Gogh Chocolate Liqueur,5.614934468249753,206.77,No
Van Ruiten Family Cab Svgn,88.2658809255568,346.17,Yes
Van Ruiten Family Chard,92.26178157827206,1208.03,No
Van Winkle Special Rsv 10 Yr,33.912332125038304,3459.42,No
Van Winkle Special Rsv 12 Yr,29.922403967361355,2649.62,No
VanGogh Acai Blueberry Vodka,34.12353151335561,1427.49,No
Vanya Light Vodka,23.659522967524396,181795.17,No
Vat 69 Gold,27.981495860628392,108812.41,No
Vecchia Romagna Nera Brandy,12.471986748514077,8005.139999999999,No
VeeV Acai Spirit,56.26146223961898,1095.99,No
Vega Sindoa 14 Chard Navarra,81.28206420400141,1984.3,No
Vega Sindoa 14 Garnacha Nava,95.19317635188249,1704.66,No
Vega Sindoa Cab Svgn Navarra,72.87161312870572,6523.72,No
Vegan Vines Chard,92.64615004325795,5825.52,No
Velvet Crush Cab Svgn,1.1471808640468608,163.88,No
Velvet Crush Red Blend,46.491554713979504,14206.15,No
Vendange Cab Svgn,38.76412918278298,61914.73,No
Vendange Chard,33.199932688128655,157718.77,No
Vendange Chard 192/2Pk  Plt,18.261413383364598,191.88,No
Vendange Merlot,38.70145563690585,57412.81,No
Vendange Pnt Grigio,31.431576817626272,48436.8,No
Vendange Pnt Grigio Cal,30.602409638554217,1655.8500000000001,No
Vendange Shiraz,12.337662337662337,175.56,No
Vendange Svgn Bl,34.27106693651824,57063.47,No
Vendange Sweet Pink Moscato,12.44635193133048,195.72,No
Vendange Sweet Red,21.545064377682404,104.85000000000001,No
Vendange Sweet White,91.64578111946533,395.01,Yes
Vendange Wh Znfdl,29.555755892968783,58087.26,No
Venta Morales Organic Tempra,19.873278908249045,246.21,No
Venta Morales Tempranillo,47.48589426933448,5737.03,No
Verde Sole Chard,55.803977642012214,923.16,No
Verde Sole Petite Sirah,8.364218772415015,5506.91,No
Verde Sole Pnt Grigio,36.12048237684292,536.51,No
Verde Sole Znfdl,36.178048683660045,6549.22,No
Verite La Joie Red Sonoma,65.98625850020001,2549.94,No
Verite La Muse Red Sonoma,34.210216710981435,849.98,No
Vermont Ice Maple Creme,21.127703813660982,62893.10999999999,No
Verrazzano Chianti Clsc,35.50908366044175,44422.07,No
Very Old Barton,24.78829869130099,467.64,No
Veuve Clicquot Brut Grande,27.1539235624321,33717.19,No
Veuve Clicquot Brut Yellow,30.1297720632965,1791728.38,No
Veuve Clicquot Gold Label,31.077636177094025,48002.75,No
Veuve Clicquot Ponsardin Rs,34.35501318040251,121233.02,No
Veuve Clicquot Rose,6.511614941293575,11120.59,No
Veuve Clicquot Rose Shop Bag,20.747933370457876,20345.93,No
Veuve du Vernay Brut Rose,41.658493661720094,1090.99,No
Veuve du Vernay Sparkling Ro,1.503759398496238,191.52,No
Veuve du Vernay Sprklng Brut,48.19512195121952,1394.0,No
Viberti Barbera D'Alba Gemel,42.6203062566699,2417.58,No
Viberti Barolo Buon Padre,48.259551827746286,1268.71,No
Viberti Barolo Rsv 06 Volta,95.5253506888333,4065.5699999999997,No
Viberti Bricco Airoli,95.68670047631979,1362.53,No
Viberti Chard,64.84443435097167,308.22999999999996,No
Viberti Langhe Nebbolio,58.440054644483695,5043.509999999999,No
Vidal Jackson-Triggs RSV Icw,31.277762496415374,3417.3799999999997,No
Vietti Barbera D'Asti Vigne,9.077218925205537,6401.41,No
Vietti Barolo Castiglione,39.10814420948706,6198.76,No
Vietti Nebbiolo Perbacco DOC,67.81609195402298,724.7099999999999,No
Vieux Ch Certan 10 Red Brdx,46.66584864566398,1629.95,No
Vieux Clocher Chateauneuf Du,69.76914038931758,944.73,No
Vieux Clocher Cote du Rhone,61.83940910173933,419.7,No
Vieux Clocher Rose CDR,45.715306943079256,223.82,No
Vieux Telegraphe Chtnf Pape,52.66019690199325,12673.31,No
Vieux Telegraphe Pigeoulet,78.27663831915956,2798.6,No
Vigna Magana Dignus,96.24534489466956,359.82,Yes
Vigne A Porrona Rosso,96.82539682539681,272.79,Yes
Vikingfjord Vodka,82.6993320100425,1103.31,No
Villa Cornaro Pinot Grigio,33.79224030037547,671.16,No
Villa Cornaro Pnt Grigio LTD,36.09538002980626,14627.8,No
Villa Cornaro Prosecco,26.16523940896825,11287.380000000001,No
Villa Cornaro Prosecco Del,41.60062804442689,258911.62,No
Villa Fassini Sangio/Cab,35.51401869158878,89.88,No
Villa Jolanda Cocnut Moscato,24.31703564661086,3366.94,No
Villa Jolanda Peach Moscato,35.823289580156626,48740.08,No
Villa Jolanda Pineap Moscato,20.090420561701023,2450.77,No
Villa Jolanda Strwby Moscato,37.73192422663291,48895.28,No
Villa Jolanda Xmas Spumante,17.685087685087687,7692.3,No
Villa Maria Chard NZ,39.6187725631769,12118.75,No
Villa Maria Clr Slct Svgn Bl,5.787270890460385,831.48,No
Villa Maria Svgn Bl Pvt Bin,40.2443346156694,171790.64,No
Villa Massa Limoncello,31.910629503812398,47382.079999999994,No
Villa Mount Eden Gran Rs Pnt,31.54523618895117,449.64,No
Villa Novare Valpol Ripasso,31.902718168812584,4256.91,No
Villa Olmi Cabernet Svgn,31.03448275862068,107.88,No
Villa Pozzi Moscato,38.85770208177642,21182.39,No
Villa Pozzi Nero D'Avola,38.70422395532299,25813.72,No
Villa Pozzi Pnt Grigio Vnzie,38.86353724099294,11441.29,No
Villa Rosa Barolo Piedmonte,38.870605670945665,1376.49,No
Villa Sandi Il Fresco Prosec,58.86136069652306,13211.91,No
Villa d Anges Old Vines Rose,25.40404053436829,15500.92,No
Villadoria Barolo,31.507876969242314,1439.64,No
Vin Vault Cab Svgn,64.79791395045632,352.82,No
Vin Vault Chard,22.034418471002397,11762.869999999999,No
Vin Vault Pnt Nr,73.84175405147761,314.7,Yes
Vin Vault Red,40.92332833991556,73.42999999999999,No
Vina Borgia Garnacha,25.400398028809697,2954.56,No
Vina Cobos Cocodrilo Corte,99.09297052154194,1874.25,No
Vina Zaco Tempranillo Rioja,31.692813782980885,42649.7,No
Vincent Delaporte Sancerre,34.801780153378196,14652.67,No
Vincent Girardin Bour Bl 11,10.648657662164416,2098.95,No
Vincent Van Gogh Double Esp,15.7527878621328,51854.25,No
Vincent Van Gogh Espresso V,23.079671311182558,167.94,No
Vincent Van Gogh Pineapple,20.219845958274128,1203.57,No
Vincent Van Gogh Raspberry,6.966773847802788,419.84999999999997,No
Vindicated Cab Svgn,39.338398493915264,30749.929999999997,No
Vinedo de Los Vientos Alcyo,36.44665117733793,1790.48,No
Vinedo de Los Vientos Estiv,18.34896810506567,319.8,No
Viniq Ruby Shimmery Liqueur,33.424177332860474,29776.319999999996,No
Viniq Shimmery Liqueur,60.89758581454258,60509.90999999999,No
Vino Dious Cab Svgn 11,9.778252523873393,1245.11,No
Vino Dious Chard 13,7.862760192606685,662.49,No
Vino Dious Welch Rsl 13,15.590770086182934,899.25,No
Vino Pnt Grigio,14.256204577666537,13264.4,No
Vino Rose,36.261652072152046,1982.48,No
Vino.e Falanghina Beneventno,63.35284744973772,558.5699999999999,No
Vinsacro Rioja,31.519699812382747,35865.57,No
Vinum Cellars Chard,31.529116045245072,358.04999999999995,No
Vinum Cellars Pnt Nr,3.6292367996310837,433.7,No
Vinum Cellars Scrapper Cab F,1.2207878750309853,2581.12,No
Vinum Cellars Znfdl Cal,42.69732301768915,275.31,No
Vinyes Domenech Furvus,67.82574806218335,692.7900000000001,No
Virginie Taunt Svgn Blanc,37.58839059874822,541.63,No
Virtu St Supery White Blend,78.35281277002137,879.56,No
Vista Point Cab Svgn,20.5730659025788,209.4,No
Vista Point Chard,20.028331347992662,310.61,No
Vista Point Merlot,7.927411652340025,125.64000000000001,No
Vista Point Pnt Grigio/Col,24.11652340019104,251.28000000000003,No
Vistamar Svgn Bl,39.66199660740089,477.51,No
Viu Manent Cab Svgn La Capil,65.51107934238742,167.88,Yes
Viu Manent Estate Rsv Malbec,28.04034301305789,615.72,No
Viu Manent Rsva Cab Svgn,39.54943679599499,575.28,No
Viu Manent Rsva Svgn Blanc,39.54943679599499,95.88,No
Viu Manet Rsva Chard,14.695906704455682,215.23,No
Viu Manet Rsva Merlot,31.53942428035043,287.64,No
Vivanco Rioja Rsva 08,92.10681205662775,13235.21,No
Vivanco Rose,27.525674380391624,4016.65,No
Voga Moscato Italia,44.28077300339007,2905.55,No
Voga del Venezie Pnt Grigio,35.71228262317992,90502.98,No
Volcanes Summit Series Cab S,29.190992493744787,143.88,No
Volker Eisele Family Est Cab,58.98969267537718,949.8100000000001,No
Volpaia Chianti Clsco,27.40802399993296,14320.039999999999,No
Volpaia Citto Toscana,31.906717154159114,8514.32,No
Volpe Rossa Pnt Grigio,30.887945375241948,2930.71,No
Von Winning Riesling Pfalz,63.403369495471026,2680.52,No
Voss Svgn Blanc Napa Vly,32.88859239492995,14.99,No
W Hill Cab Svgn Central Cst,34.07764907764908,8391.6,No
W Hill Cab Svgn Napa,30.225909550254322,74948.58,No
W Hill Chard Napa,34.90577384118261,123470.48999999999,No
W Hill Est Cab Svgn No Cst,33.79072587046302,112064.21,No
W Hill Est Chard Bench Blend,43.16466144452522,1829.3899999999999,No
W Hill Est Chard Cntrl Cst,32.80154752393601,19463.35,No
W Hill Est Chard N Coast,14.914519676721829,176611.99,No
W Hill Est Cntrl Cst Pnt Nr,29.834676033752043,28810.1,No
W Hill Est Merlot Cntrl Cst,28.328879311144213,37744.91,No
W Hill Merlot Napa,85.96130902462411,3159.91,No
W Hill RSV Cab Svgn,37.79481871378406,11564.310000000001,No
W.Laure Weller KY Bourbon,34.63718190910101,7019.22,No
Wairau River Svgn Bl,40.424303651320535,415.74,No
Walnut Crest Cab Svgn Rapel,34.537757121163324,5432.75,No
Walnut Crest Chard Central,42.2185323504468,7275.17,No
Walnut Crest Malbec,41.94194194194195,59.94,No
Walnut Crest Merlot Rapel,37.169427449865786,13791.98,No
Walnut Crest Vnto Pnt Grigio,32.728412190229605,19403.08,No
Walt La Brisa Chard,83.73703803949931,4507.42,No
Walt La Brisa Pnt Nr,74.49345986150296,935.7600000000001,No
Warre's 20-Yr Tawny Port,57.06254651763544,16781.27,No
Warre's Altano Douro Portuga,37.22329553955337,6149.16,No
Warre's Fine Selected Ruby P,30.144237850598017,10115.93,No
Warre's Kings Tawny Porto,31.35189977987107,18302.91,No
Warre's Late Bottled Vintage,36.56289272642239,56726.829999999994,No
Warre's Otima 10-Yr Tawny,38.21147953803117,57747.619999999995,No
Warre's Quinta Cavadinha,27.485123192129514,2549.27,No
Warre's Vintage Port 03,20.523606412707746,3399.5,No
Warre's Vintage Port 2000,75.95034039949937,1781.7299999999998,No
Warre's Vintage Port 2011,80.46388801966005,3674.4399999999996,No
Warre's Warrior Port,32.898567237903265,61698.31,No
Washington Hills LH Rsl,8.77554954764735,8714.44,No
Waterstone Cab Svgn,34.71162279046915,23853.48,No
Weller Antique -Hanover Chop,20.00869943453675,275.88,No
Weller Rsv Special Barrel,22.976279989070402,10027.82,No
Wellington Cab Svgn Sonoma,25.41450230971228,521.7099999999999,No
Wemyss The Hive,44.77615999330572,19120.8,No
Wente Louis Mel Svgn Bl,38.86736852111504,22722.66,No
Wente Morning Fog Chard,35.094670696361,161133.81,No
Wente Pnt Nr Riva Ranch,50.03984464359783,23867.699999999997,No
Wente Riva Ranch Chard,41.95938625331242,42770.74,No
Wente Riverbank Rsl Monterey,44.49772250483112,12331.53,No
Wente Sandstone Mntry Merlot,36.16492299768087,22986.97,No
Wente Southern Hill Cab Svgn,31.630966552236423,65096.43,No
Wente Wetmore Cab Svgn,31.108735281818827,22551.19,No
West Cork 10Yr S Malt Irish,2.2720982642961647,758.77,No
West Cork Irish Whiskey,11.343133596341213,59329.02,No
West Indies Blue Mtn Coffee,91.3879626822943,593.82,No
Westland American Sngle Malt,39.765371017640256,11953.34,No
Whalers Vanille Rum,23.698959167333868,149.88,No
WhistlePig 10 Yr Old Rye,49.14497556551153,417229.41,No
WhistlePig 10Yr Rye,29.06588494243607,81941.94,No
WhistlePig 10Yr Straight Rye,2.5214753816589264,54165.51,No
WhistlePig Old World 12 Yr,20.607850609756092,102860.8,No
White Elephant Vinum Cellars,23.513062812673706,971.4599999999999,No
White Horse Scotch,32.86732839368097,1287.54,No
White Knight Viognier,39.701868570228854,142.89000000000001,No
White Mountain Moonshine,35.80213893527028,10468.76,No
White Mountain Vodka,2.7560515041046973,24540.18,No
White Oak Chard RRV,16.528612690534818,6391.219999999999,No
White Oak Merlot Napa,34.65386154461784,599.76,No
Whitehall Lane Cab Svgn Napa,44.242411795866424,33111.26,No
Whitehall Tre Leoni Red Napa,42.15565013682644,15029.99,No
Whitehaven Svgn Bl,31.876135349367107,20670.95,No
Whitehaven Svgn Bl Marlboro,32.60534727206972,321940.23,No
Whoop & Holler Bourbon,25.927195839762273,5599.68,No
Wicked 87 Whiskey,41.87660685174296,12513.32,No
Wicked Bright Pnt Gr Veneto,31.25595135211577,3182.05,No
Wicked Silky Shiraz,31.914893617021274,118.44,No
Wicked Smooth Merlot,34.98791370157009,2213.25,No
Widow's Migaki Shochu,74.45286450439528,1319.6000000000001,No
Wiggly Bridge Bourbon Sm Brl,0.3517041378167207,57858.29,No
Wiggly Bridge Gold Rum,75.70847502833901,6298.74,No
Wild Horse CC Cab Svgn,48.15028617207135,70088.95,No
Wild Horse CC Chard,51.926985886265456,67542.01,No
Wild Horse CC Merlot,57.68040916423131,49185.14,No
Wild Horse CC Pnt Nr,53.86814912460108,106295.54,No
Wild Horse Pnt Nr CC,13.982408249924172,395.64,No
Wild Oats Chard Cntrl Ranges,0.6444764576541014,527.56,No
Wild Oats Shiraz Cntrl Range,37.93146950189583,1426.81,No
Wild Shot Reposado Mezcal,8.141628325665138,599.88,No
Wild Turkey,16.159424033733625,256075.66,No
Wild Turkey 101,29.867668864952737,524038.63,No
Wild Turkey 81 Rye,21.88411838265944,215.91,No
Wild Turkey American Honey,25.864829526893697,276462.43,No
Wild Turkey Diamond Annivsry,88.2928997450579,5534.59,No
Wild Turkey Forgiven,84.04197281517337,5169.06,No
Wild Turkey Honey VAP,88.77296539511546,677.65,No
Wild Turkey Rare Breed,23.75813243020557,29904.960000000003,No
Wild Turkey Russell's RSV,34.61340676267613,71658.91,No
Wild Turkey Russell's Rsv,42.824502765072516,49045.73,No
WillM Alsace Rsl,26.370701619121057,12970.0,No
Willamette Rsl Valley Oregon,4.8059219789026795,11080.08,No
Willamette Vly Elton Pnt Nr,44.1375230788535,1115.74,No
Willamette Vly Tualatin Est,24.627510138938998,914.7900000000001,No
Willamette Whole Clst Pnt Nr,34.35595082747353,43182.649999999994,No
William Grant Scotch,28.63575963127724,123810.57,No
Wilson Winery Znfdl,1.4929111767947516,6187.91,No
WindRacer Anderson Vly Chard,56.81188414081042,1609.54,No
WindRacer RRV Chard,22.89225492998,1679.52,No
WindRacer RRV Pnt Nr,10.518377391442394,755.8199999999999,No
Wine & Soul Manoela Douro,93.17477422256934,4046.0199999999995,No
Wine Cube Chard,9.52030606238964,135.92,No
Wine by Joe Pnt Nr,31.81731480649893,11691.15,No
Wines of Substance Cab Svgn,7.721882722202798,5467.19,No
Wisdom & Warter Cream Sherry,41.83366733466934,79.84,No
Wlm Hill Est No Cst Svgn Bl,30.85770121224934,46544.88,No
Wolf Blass Yellow Lbl Chard,87.28216536892843,647.28,No
Wolf Blass Yllw Lbl Cab Svgn,41.77691788959893,11210.76,No
Wolf Blass Ylw Lb Shiraz/Cab,78.49627918911983,194.85,Yes
WolfHound Irish Whiskey,31.42764077804373,43103.49,No
Wolfgang Puck Chard,13.395891136951702,641.54,No
Wolfschmidt Vodka 80 Proof,39.28892162845634,79360.31,No
Wolfschmidt Vodka Plastic,69.98564940262614,11156.33,No
Woodbridge Harvest Spice Red,87.55875935900401,3588.79,No
Woodford Reserve Bourbon,25.837903749814885,939737.9900000001,No
Woodford Reserve Derby,25.383418537452773,5803.71,No
Woodford Reserve Double Oak,28.984742253709182,147315.99,No
